precision,recall,f1-score,support
0.8523971809549019,0.6781436731685488,0.7553509646396528,37989.0
0.35197159211363155,0.5981805080165736,0.4431765098431765,11102.0
0.6600598887779837,0.6600598887779837,0.6600598887779837,0.6600598887779837
0.6021843865342668,0.6381620905925612,0.5992637372414147,49091.0
0.7392252169021064,0.6600598887779838,0.6847522643249213,49091.0
