precision,recall,f1-score,support
0.7738689372797458,1.0,0.8725209862082429,37990.0
0.0,0.0,0.0,11101.0
0.7738689372797458,0.7738689372797458,0.7738689372797458,0.7738689372797458
0.3869344686398729,0.5,0.43626049310412146,49091.0
0.5988731320864831,0.7738689372797458,0.6752168883512486,49091.0
