precision,recall,f1-score,support
0.8285502731961395,0.8542209586985706,0.8411898127146653,37989.0
0.44201511335012594,0.39515402630156726,0.4172730299139202,11102.0
0.7504023140697887,0.7504023140697887,0.7504023140697887,0.7504023140697887
0.6352826932731327,0.6246874925000689,0.6292314213142928,49091.0
0.7411347928716312,0.7504023140697887,0.7453204247891011,49091.0
