precision,recall,f1-score,support
0.8114750504253266,0.9743083524178051,0.8854678771785026,37989.0
0.7194596148318483,0.2254548729958566,0.34332350318908167,11102.0
0.8049540648998799,0.8049540648998799,0.8049540648998799,0.8049540648998799
0.7654673326285875,0.5998816127068308,0.6143956901837921,49091.0
0.7906656278028744,0.8049540648998799,0.7628611500792267,49091.0
