precision,recall,f1-score,support
0.8204588224751321,0.9639905238220584,0.8864522063273063,37990.0
0.692929292929293,0.27808305558057833,0.3968886603239908,11101.0
0.8088855391008535,0.8088855391008535,0.8088855391008535,0.8088855391008535
0.7566940577022125,0.6210367897013184,0.6416704333256485,49091.0
0.7916204344307174,0.8088855391008535,0.7757466814004804,49091.0
