precision,recall,f1-score,support
0.8831611979404685,0.763042906027902,0.8187197266038722,37990.0
0.44664371772805506,0.6545356274209531,0.5309656911103803,11101.0
0.7385060398036299,0.7385060398036299,0.7385060398036299,0.7385060398036299
0.6649024578342618,0.7087892667244275,0.6748427088571263,49091.0
0.784451036244068,0.7385060398036299,0.7536496007556871,49091.0
