precision,recall,f1-score,support
0.8842899471545957,0.7620363789518019,0.8186239855215903,37989.0
0.4472300354653296,0.6588002161772654,0.5327797202797203,11102.0
0.7386893727974578,0.7386893727974578,0.7386893727974578,0.7386893727974578
0.6657599913099627,0.7104182975645337,0.6757018529006553,49091.0
0.7854482217960935,0.7386893727974578,0.7539798953071877,49091.0
