precision,recall,f1-score,support
0.8227722772277227,0.9624638062648065,0.8871527356544948,37990.0
0.6933992689744141,0.2905143680749482,0.409471813103098,11101.0
0.8105151657126561,0.8105151657126561,0.8105151657126561,0.8105151657126561
0.7580857731010684,0.6264890871698774,0.6483122743787963,49091.0
0.7935170213840858,0.8105151657126561,0.779134240996756,49091.0
