precision,recall,f1-score,support
0.8251892948907433,0.9553028508252389,0.885491899277767,37989.0
0.6678403755868545,0.30751215997117637,0.4211175527322068,11102.0
0.8088040577702634,0.8088040577702634,0.8088040577702634,0.8088040577702634
0.7465148352387989,0.6314075053982077,0.6533047260049869,49091.0
0.7896046113008435,0.8088040577702634,0.7804729753334838,49091.0
