precision,recall,f1-score,support
0.8232901036164617,0.9641747828375888,0.8881803081921896,37990.0
0.7041304347826087,0.29177551571930455,0.41258518565696456,11101.0
0.8121244219918111,0.8121244219918111,0.8121244219918111,0.8121244219918111
0.7637102691995352,0.6279751492784467,0.6503827469245771,49091.0
0.7963444010696689,0.8121244219918111,0.7806334777087296,49091.0
